Symbol	MIIoocyte_FPKM	zygote_FPKM	early2cell_FPKM	2-cell_FPKM	4-cell_FPKM	8-cell_FPKM	ICM_FPKM	mESC_FPKM
Sfpi1	0.149138	0	0.179671	0.280244	1.02334	15.5256	17.9609	2.49451
Mybpc3	0	0	0	0	0	0	0	0.0523814
Acp2	3.44471	1.53736	2.0027	0.477628	1.16413	2.68336	8.63493	5.4678
A330069E16Rik	0	0.226463	0.226642	2.4522	1.84671	1.60653	2.68877	3.97407
Pacsin3	0.645173	0.0282837	0.443168	0.503721	1.04316	3.54376	2.55437	2.22961
Arfgap2	0.187792	0.129959	0.161649	1.92219	8.14455	8.07878	4.02206	3.50409
Lrp4	0.0691449	0.128564	0.184186	0.0185297	0.285976	0.165989	0.316982	0.0263462
Ckap5	40.8197	30.6956	28.3068	49.0889	21.5643	20.6945	9.49624	13.7622
Snord67	0	0	0	0	0	0	0	0
Arhgap1	34.332	11.744	13.7682	22.0391	68.8786	85.3523	35.2604	31.9619
Harbi1	1.89787	2.72042	2.6106	3.00005	11.8504	10.1732	20.7219	0.296655
Ambra1	15.1727	11.3642	12.3615	12.1693	9.69637	6.119	3.46058	4.69809
Chrm4	0.240954	0.032931	0.181438	0.0320675	0.163815	0	0.0193306	0
Phf21a	0.976483	0.278018	0.385407	1.89384	2.05429	0.550674	0.415641	0.0182117
Mir1955	0	0	0	0	0	0	0	0
Pex16	4.48511	3.00183	5.86539	31.1594	124.961	151.05	12.5921	14.3814
1700029I15Rik	0	0	0	0.716877	0	0.970588	0	0
D930015M05Rik	0	0	0	0	0.0761615	0	0	0
Chst1	0	0	0	0	0	0	0	0.083593
Syt13	0.496663	1.40109	0.547105	0.152152	0	0.0342211	0.0498643	0.135534
Trp53i11	0	0	0	0	0	1.2317	10.3173	3.63078
Gm13807	0	0	0	0	0	0	0	0
Gm10804	0	0	0	0	0	0	0	0
Alx4	0.0367528	0.0134256	0.0394022	0	0	0.0080209	0.0186655	0
4921507L20Rik	0	0.0315693	0.0374384	0	0.0515501	0.0580756	0.12148	0
2810002D19Rik	9.00467	9.14196	9.19108	1.19658	0.318058	0	1.23158	16.3594
Lrrc4c	0	0.0205812	0	0	0	0	0.0151377	0
Rag2	0	0	0	0.0129182	0	0	0.117338	0
Traf6	0.408657	0.316666	0.360518	0.221584	0.896009	0	1.55001	7.52499
Commd9	1.76326	10.5853	6.36207	2.40838	21.8976	29.6993	28.8061	8.02482
Pamr1	0	0	0	0	0	0	0.0307048	0
Slc1a2	0	0.0220052	0	0	0	0	0.012085	0
Apip	82.0427	95.0155	77.2342	29.0723	21.1789	23.6035	40.8847	36.4675
Elf5	0	0.0793553	0.0846633	0	0	0	2.74632	0
Abtb2	2.18544	0.504259	0.643732	2.17089	0.959284	0.379339	0.368269	0.0628141
Lmo2	0	0	0.15876	0.216584	0	0.0765368	11.569	0.0790826
Fbxo3	13.8795	5.20653	2.14387	0.681594	0.883562	2.62696	18.8482	25.5915
Cd59a,Cd59b	7.30964	4.4673	4.29915	8.97107	5.65751	17.1817	22.4123	12.5529
A930018P22Rik	2.68454	2.27086	1.80508	0.129348	0	0	0.448169	0.171424
4930500J02Rik	19.3653	27.4853	19.5152	24.5647	22.4385	11.4361	74.1414	67.938
Cstf3	4.73271	14.4972	9.5638	21.2844	16.8019	15.9666	20.7499	26.5878
Tcp11l1	0	0	0	0.892834	0.540549	0.069863	0	0
Ccdc73	24.4698	25.0719	12.1489	5.68081	1.15892	0.736729	0.782004	1.28564
Wt1	0	0	0.0188228	0.0999446	0	0	0.0171803	2.07754
0610012H03Rik	0	0.253823	0.231174	0.0310831	0	0	0	0.238597
Pax6	0.301526	0.258938	0.927535	0.433827	0.33317	10.7626	0.248433	0
Immp1l	13.1235	22.614	52.3097	16.5191	1.68354	2.96389	2.02887	5.99317
Gm14015	9.87066	9.11995	10.8924	2.04084	0	0.131058	0	0
Mpped2	0.746479	0.550861	1.74516	0.0239802	0.225311	0.640146	8.48021	0.0421386
Arl14ep	5.58871	16.8676	20.36	0.668623	0.354198	0	0	0
Fshb	0	0.514169	0.044698	1.08877	0	0	0	0
Kcna4	0	0.00906967	0	0	0	0	0.0402317	0
Kif18a	62.5814	68.5276	36.1944	59.0722	64.9252	56.2349	17.8256	18.9622
Bdnf	0	0	0.202945	0.0271735	0	0.0268865	0.0213762	0
Lin7c	61.4221	69.839	42.2566	43.2779	47.9532	51.0994	25.8857	29.6637
Lgr4	1.62356	0.474149	0.552008	5.15469	1.64124	4.63703	24.6664	21.6156
Ccdc34	267.038	66.4782	38.7319	9.84742	3.89117	6.31044	28.2144	40.3024
Slc5a12	13.3309	12.8896	6.52019	1.24068	0.325172	0	0.0240903	0
Muc15	1.6042	0.877566	1.02102	0.0367816	0	0	0	0
Olfr1276	0	0	0	0	0	0	0	0
Olfr1278	0	0	0	0	0	0	0	0
Olfr1279	0	0	0	0	0	0	0	0
Olfr1280	0	0	0	0	0	0	0	0
Olfr1281	0	0	0	0	0	0	0	0
Olfr1283	0.0932875	0	0	0	0	0	0	0
Olfr1284	0	0	0	0	0	0	0.0684814	0
Olfr1287	0	0.0974559	0	0	0	0	0	0
Olfr1288	0	0	0	0	0	0	0	0
Olfr1289	0	0	0	0	0	0	0	0
Olfr1299	0	0	0	0	0	0	0	0
Olfr1300-ps1	31.7015	38.8217	26.1013	5.15636	0.427832	0	0.0863691	0
Olfr1301	0	0	0	0	0	0	0	0
Olfr1302	0	0	0	0	0	0	0	0
Olfr1317	0	0	0	0	0	0	0	0
Olfr1318	0	0.0472139	0	0	0	0	0	0
Lpcat4	11.421	11.8083	23.5152	5.95336	33.3934	50.361	5.48039	6.12722
Nop10	37.4935	20.3494	34.4737	276.243	319.244	293.003	410.394	358.211
Slc12a6	4.30033	2.81679	2.19406	0.84573	1.55184	1.34059	1.55168	0.279555
Katnbl1	74.8719	116.231	78.1487	52.3822	43.2312	45.2701	23.9788	27.1979
Emc7	11.7885	24.5719	17.0127	104.991	154.53	185.927	105.902	46.592
Aven	25.8274	195.977	142.288	17.9236	12.0716	20.9608	7.74723	13.2128
Mir1954,Tmco5b	1.88017	6.57737	7.06736	1.39491	0.467944	0.282414	0	0
Mir1954	0	0	0	0	0	0	0	0
Fmn1	2.50677	3.31321	3.51625	0.71026	0.399443	0.366129	0.14632	0
A530058N18Rik	0	0	0	0	0	0	0	0
C130080G10Rik	0	0.0497892	0	0	0	0.416421	0.0291874	0
BC052040	8.22573	16.5899	15.265	1.39639	6.83912	27.4944	36.1602	11.1429
Mir1951	0	0	0	0	0	0	0	0
Tmco5	0.739235	1.28783	1.32868	0.0369124	0	0.0784966	0	0
D330050G23Rik	0	0	0	0	0	0	0.033011	0
Spred1	3.38945	3.73322	2.46095	4.6355	1.77044	3.1071	2.74765	4.4848
Mir674	0	0	0	0	0.310267	0.424272	0.0564219	4.54018
Fam98b	6.12704	5.29438	1.50775	20.0698	8.86468	13.3357	5.87757	7.35505
4930412B13Rik	0.303794	1.04492	1.68769	0	0.102542	0	0.076454	0
Thbs1	0	0.0479358	0.0448768	0	0.0936184	0	0.266692	0.221422
1700054M17Rik	0	0	0	0	0	0	0	0
Eif2ak4	34.9833	12.7239	23.414	2.38898	1.14643	1.76573	2.07001	3.17048
Bub1b	694.259	39.69	12.4419	9.82914	15.749	23.9054	21.4783	58.933
Pak6	0	0.0316422	0	0	0	0.472268	0.32118	0
5430417L22Rik	0	0	0.264035	0.0181231	0.0739665	0.157475	0.8559	0.218497
Phgr1	0	0	0.164102	0	0	0	0	0
Disp2	0.0186614	0.0104315	0.00846211	0	0	0	0.0222007	0
Knstrn	319.018	329.208	370.421	151.853	34.8247	32.8791	30.6587	38.1126
Ivd	19.6719	14.0021	13.8211	18.9328	19.6691	7.35582	13.3488	11.3591
Bahd1	1.85554	0.923957	0.426447	1.61151	0.501495	0.1737	0.161347	0.0978445
Chst14	0.364866	0.0359929	0.134854	0	0	0.269286	0.609298	0.36677
Rpusd2	0.0880723	0.426309	0.708649	2.98091	6.2386	6.88653	1.50598	1.03834
Casc5,Rad51	98.6911	120.051	119.834	36.9007	67.1832	80.2413	72.0908	90.7976
Gchfr	0	0	0.628941	0.0918323	0.16694	0.085503	3.32266	4.94974
Gm14137	0.233972	0.140863	0.312775	0.467665	0.104648	0.120729	0.103822	0.0361477
Zfyve19	3.71329	7.17266	7.75405	4.58157	5.66619	6.30322	9.3498	14.9421
Spint1	7.85878	7.92203	8.49385	7.88758	20.1995	70.6015	74.7996	12.8232
Vps18	0.0525016	0.0349237	0.224857	3.44804	17.1754	8.09498	2.37133	6.49944
Dll4	0	0.0207347	0.0152347	0.0794172	0.0648124	0.174872	0.10675	0
Chac1	2.58606	3.3873	5.10252	3.49403	2.64701	1.25493	6.09125	0.588514
Chp1	120.591	69.7188	91.3368	47.8861	76.4589	95.6377	27.6275	18.3111
1700020I14Rik	1.05511	7.04233	6.20319	15.9375	20.0439	23.7796	32.4295	34.9137
Nusap1	53.7351	265.547	105.392	44.8749	22.705	25.3004	33.8598	54.2191
Rtf1	127.859	82.9858	29.4323	40.1238	48.1416	30.1153	28.5338	16.9611
Itpka	0	0	0.0625107	0	0.309229	0.731786	1.02972	0
Tyro3	0	0	0.0286947	0.597093	3.2007	2.70271	5.72538	1.16109
Mapkbp1,Mga	11.0608	5.74502	5.30746	15.7436	10.4952	14.2198	9.59208	13.6706
Jmjd7	0.170435	0	0.0947827	1.50697	7.07751	5.26689	11.4612	13.6441
Pla2g4b	0.0447926	0.015497	0.20033	0.0151062	0	0.109346	0.658272	2.19784
Ganc	34.7681	19.2145	20.468	1.94711	1.60939	0.934101	4.28651	2.29811
Capn3	0.172232	0.170293	0.152943	0.0849204	0.123037	0.689115	0	0
Snap23	57.3772	70.6759	35.8204	68.6512	108.907	130.265	54.6893	34.3129
Haus2	1.33706	0.329091	1.53721	23.8918	61.4889	61.7411	25.8022	30.1309
AV039307	0	0.453354	0	0.183544	0.161086	0.0389471	0.287793	0
Tmem62	3.25925	9.53697	11.9517	4.62198	12.745	43.5325	11.8986	0.15943
Ccndbp1	1106.49	763.413	913.475	234.04	63.9119	56.6321	48.1538	31.0922
Adal	2.08141	4.44554	4.28933	5.74111	19.2645	12.3977	14.1323	4.16049
Tubgcp4	1.46866	2.47009	4.25082	1.63852	2.59602	4.23368	10.274	15.6408
Map1a	0.0429057	0.00722692	0.0312165	0.045763	0.0263053	0.0343349	0.115126	0.26142
Ckmt1	0	0	0.117165	0.176446	22.023	135.184	78.8065	2.61986
Pdia3	18.7886	63.4146	29.303	115.012	285.93	249.615	158.01	161.891
Hypk,Serf2	448.194	223.444	263.458	531.076	594.611	488.762	524.529	416.373
Wdr76	108.839	195.325	99.597	2.99676	2.31167	2.37042	12.7153	3.74813
Casc4	0.37598	0.128595	0.264175	2.0326	2.99291	9.16751	9.28899	10.5125
Ctdspl2	31.8584	27.5531	31.5861	25.6463	34.6077	34.8142	17.8199	11.8285
Eif3j2	3.63659	8.0835	11.643	22.4348	23.6928	23.5724	13.6141	12.9875
B2m	11.2604	10.781	26.0712	86.3842	77.9914	41.2145	9.46378	24.4587
Trim69	0	0.0818808	0.20645	0.078821	0.226651	0.101056	0	0
4933406J08Rik	0	0.110918	1.87809	37.8828	30.1429	20.3123	6.37971	0
Sord	0.0505321	0.586214	1.27053	45.3936	187.071	333.666	142.252	8.78664
Duoxa2	0.0452432	0	2.52036	0.440366	0	0.169101	0.0588845	0
Duox1	0	0.00830919	0	0	0	0	0.905604	0
Gm14085,Slc28a2	14.8129	7.37102	3.68597	0.422606	0.115485	2.20549	0.217636	0.495084
Gatm	0	0.222798	0.964116	0	0	0	0	2.70984
Spata5l1	0	0	0	0.127056	0.329083	0.484019	0.661957	0
AA467197,Mir147	0	0.756647	0.616459	1.36705	5.79386	22.5474	1235.43	43.7887
Bloc1s6	0.189579	0.532835	0.723056	1.63513	5.69191	6.69907	16.1743	10.1075
Sqrdl	0.177299	0.342617	0.264916	0	0.0490652	0	0	0
4930517E11Rik,Sema6d	21.1614	10.4361	9.62266	2.70882	0.0625764	0.393193	0.273355	0.148845
Slc24a5	5.55151	84.5031	19.8066	28.9627	28.3398	66.7678	162.202	35.7625
Ctxn2	0	0.375065	0	0.328447	0.0883126	0.370365	0.231277	0
Slc12a1	0.509516	0.464949	0.257649	0.0186016	0.0385923	0.0929622	1.16965	0
Dut	185.999	68.5864	166.845	36.4758	20.218	27.5095	232.622	113.532
Eid1	0.0262025	0.0288865	0.0444432	0.0175582	0.308503	0.362659	0.366269	0.412242
Galk2	0.564898	4.30844	3.50381	0.467928	1.53866	2.64781	3.1629	11.1204
Fgf7	6.9453	9.31294	6.12464	3.16974	0.603993	0	0.0380461	0
Dtwd1	26.3581	9.65657	4.75907	0.902862	6.63841	7.34938	12.6361	11.8172
Slc27a2	0.417791	0.493563	0.434407	0.660561	0.0674698	0.707033	1.73801	0.0494426
Usp8	13.4097	24.4845	35.7514	11.5393	13.261	11.5067	18.1016	9.27368
Sppl2a	0.0419894	0	0	0	0.137566	0	2.95507	0.448937
Ap4e1,Blvra	101.706	8.79668	7.52262	9.83907	13.3451	12.1626	16.1223	17.3375
Snrnp200	10.1035	5.89886	4.73744	5.39916	14.4549	20.6131	13.2956	18.3173
Tmem127	2.76545	2.16554	1.07011	1.44733	4.37982	4.0269	3.44783	2.46732
Stard7	101.796	80.8706	52.7748	15.0938	2.52097	4.15209	10.0121	7.39672
Dusp2	0.401451	0.119996	0.412383	0.496829	0.886165	1.3383	0	0
Astl	153.536	26.3624	12.0791	3.50508	2.5494	1.79099	0.042613	0
Adra2b	1.17383	0.170757	0.405539	0.340835	0.136826	0.0124387	0.015445	0.110795
Gpat2	0.0347677	0.0998869	0.219657	1.94561	3.76885	3.28183	3.58497	5.81942
Mrps5	18.3064	4.73302	2.74635	1.98303	9.50832	10.9559	24.9542	37.9944
Acoxl	21.92	9.48115	10.8833	1.0686	3.29117	4.34562	2.37604	0
Bcl2l11	11.5061	4.92022	5.77694	35.8628	34.7998	16.221	4.2885	0.0908664
Mertk	10.5526	6.99831	5.46279	6.60078	3.41995	12.828	4.91956	4.13099
Tmem87b	52.2709	20.5998	16.5055	13.0473	20.0686	18.5851	4.80255	6.66363
Fbln7	0	0.0516787	0	0.085299	0	0.336949	0	1.25865
Zc3h6	228.133	165.804	153.722	6.00466	1.27297	0.298171	0.871863	0.0843616
Ttl	0.377716	0.491102	0.768882	1.6293	4.49129	13.2018	6.02474	0.396927
Polr1b	1.92084	1.89869	1.94619	16.4701	52.5742	69.8865	36.8515	32.1036
Chchd5	0.294229	1.06656	1.52354	6.13737	24.6802	43.1443	47.369	27.9005
Slc20a1	62.4046	30.7343	32.9673	9.80033	13.021	19.2994	42.0348	51.7654
A730036I17Rik	0	0.046962	0.0168142	0	0	0	0.398348	2.00891
Gm14023	0.512354	1.81576	1.82694	1.09776	0.120921	0.554384	1.40699	0.0658897
Gm14047	0	0	0	0	0	0.506021	0	0
Sirpa	0.835624	0.87366	1.29968	0	0	0	1.60347	0.279466
Stk35	62.753	18.8765	19.9267	52.6449	94.9695	38.3837	3.46081	0.189708
Tgm3	0.0472567	0	0	0	0	0	0.0239181	0
AU015228	0.32365	1.18776	7.98218	60.0595	12.5767	2.82112	0	0.0372595
Tgm6	0.0919707	0.633228	0.976193	0.030577	0.0797533	0.915723	0.0486626	0
Tmc2	0.504158	0.342886	0.547142	2.67606	1.43517	0.123378	0.0181502	0
Nop56	148.632	67.8805	16.0587	85.7658	259.66	312.308	208.092	125.539
Snord110	0	0	0	0	0	0	0	0
Snord57	0	0	0	0	0	0	0	0
Ebf4	0.105459	0	0	0.0397548	0	0	0.140718	0.0420011
1700020A23Rik	0	0	0	0	0	0	0	0
Tmem239	0	0	0	0	0	0	0	0
Vps16	1.59981	1.80134	1.41049	10.437	39.5718	30.2354	18.1922	19.651
Ptpra	2.22095	2.88419	3.23697	5.08197	3.13329	1.30774	5.48431	12.4185
Mrps26	16.4204	5.89302	15.9006	70.183	136.51	99.7813	48.2757	44.5121
Oxt	0	0.168154	0	0.141101	0	0	6.54222	0
Itpa	4.39978	2.21477	2.34916	44.6936	112.5	134.06	119.493	139.56
Atrn	13.3458	4.34798	3.9038	2.24833	1.72234	2.4188	1.72526	0.0387725
Hspa12b	0	0.0492444	0.0396365	0.0526227	0.0255796	0	0	0
Cdc25b	30.5001	20.3077	30.5648	10.0954	24.1604	16.1059	0.912867	4.68311
Ap5s1	0.883254	2.11734	1.37964	12.1405	18.8139	10.4044	6.37103	3.15082
Mavs	16.7862	11.3919	12.0179	4.55076	7.10482	10.7556	4.39371	7.35094
Pank2	0.476987	0.875515	1.2157	4.54155	1.46241	0.887392	1.4414	1.74197
Mir103-2	0	0	0	0	0	0	0	0
Smox	9.43656	8.00471	13.0798	2.15928	0.957119	0.357227	0.642731	8.09355
Prnp	0.0640148	0.230575	0.468247	2.36895	0.112366	0.204823	0.642082	0.714607
Prnd	0	0.22112	0.383177	0.170941	0.205899	0	0.4008	0
Slc23a2	1.61733	2.99301	3.46431	0.973319	0	0	0.0913099	0
Pcna	105.352	16.1938	36.8926	33.8691	54.3516	48.2263	37.4975	82.101
Cds2	22.2801	3.63694	2.66006	3.86593	35.8912	53.4505	36.1621	13.4592
4921508D12Rik	0	0	0.0618644	0	0	0	0	0
1700026D11Rik	0	0	0	0	0	0	0.128509	0
1110034G24Rik,AU019990	13.0907	7.46061	11.7797	34.2846	18.5744	31.6351	19.9059	16.0179
Chgb	0	0.016695	0.12871	0.0162533	0.110706	0	0.0370598	0
Mcm8	12.6134	6.25709	10.0982	2.74385	7.92129	7.11276	22.9794	7.97626
Crls1	2.94167	2.08191	2.37547	7.24082	13.338	14.6745	3.88121	7.68387
Fermt1	5.30378	3.08943	1.21295	0.624091	0	0	0	0
Bmp2	0	0	0	0	0	0	0.0429149	0.672535
Plcb1	15.0951	11.3131	7.77924	1.46425	0.422533	0.327748	0.0561001	0
Mir3963	0	0	0	0	0	0	0	0
Plcb4	3.90226	2.87504	2.11826	0.146244	0.161628	0	0.743963	0.444658
Lamp5	4.01684	1.32938	0.770749	0	0	0	0	0
Ankef1	0.0242693	0	0	0.167366	0	0	0	0
Snap25	0	0.0220991	0.104267	0	0	0.0618572	0.0259214	0
Slx4ip	20.3987	14.2205	7.30438	7.21723	3.37825	1.30496	0.963334	1.17156
Btbd3	0.124976	0.130762	0.255722	0.078201	0.574912	0.143012	0.890955	3.62439
Mir1952	0	0	0	0	0	0	0	0
Sptlc3	0.701923	4.45788	3.25495	1.03763	0.301375	0.139954	0	0.0212331
Ism1	0	0	0.018028	0.0375434	0	0	0.0341581	0
Ndufaf5	2.71862	5.10578	2.66795	37.2777	44.4069	51.9652	36.1317	65.8756
Macrod2	38.9155	51.7359	45.967	3.05166	0.728986	0.0813603	1.1165	10.4548
Kif16b	0.32325	1.44159	1.60094	0.137877	0.216706	0.332698	0.295348	0
Snrpb2	258.765	106.02	141.841	25.5808	48.9247	59.7138	79.4734	93.9615
Otor	0	0	0	0	0	0	0	0
Pcsk2	0	0	0	0	0	0	0.0411314	0
Dstn	17.8778	53.4557	47.6133	29.7112	49.438	65.3714	202.858	149.271
Banf2	0.969074	0	0	0	0	0	0	0
Gm5535	1.60863	4.9047	4.81793	0.768245	0.384293	0	0	0
Mgme1	5.12715	8.15696	4.21168	9.17268	25.376	26.8855	21.8834	27.9642
Csrp2bp,Pet117	53.7341	119.841	56.4976	15.2802	23.3374	23.7971	6.20422	5.62758
Zfp133-ps	0.153681	0.699066	0.369507	0.782523	0.726598	0.219196	0.108989	0
LOC171588	0	0	0.0399725	0	0	0	0	0
Polr3f	18.4259	20.831	16.479	6.62967	21.8576	17.5131	8.23509	5.50251
Sec23b	2.52205	4.06936	3.87698	12.7656	28.8245	40.3712	43.7449	28.8002
Gm561	96.1495	29.6852	38.7963	98.1649	116.862	70.1603	48.5822	35.7941
Dtd1	1.85348	1.54525	2.03637	5.77328	10.7765	13.3401	22.5298	32.5097
Scp2d1	1.66055	1.0638	1.05357	0.0524987	0.280052	0	0	0
Scp2d1	0	0	0	0.217368	0	0	0	0
Slc24a3	7.82976	5.71692	5.92028	4.64382	1.19145	0.275283	0	0
BC039771,Rin2	2.15701	3.42231	3.05385	1.37695	2.33008	2.71814	0.958491	0.37126
Naa20	11.6324	26.1331	20.0632	26.9133	17.3382	30.9179	76.521	69.5333
4930529M08Rik	1.40198	1.89413	0.844049	2.38666	3.21141	0.798991	0.48649	0
Insm1	1.81836	2.28345	2.28041	0.452859	0.0497272	0.11471	0	0
A930019D19Rik	0	0.149043	0	0	0	0	0	0
4933406D12Rik	0	0	0	0	0	0	0	0
Plk1s1	5.95786	7.23849	8.04397	3.417	2.7073	7.33321	9.87111	0.839455
Xrn2	134.412	78.6891	52.8318	34.1535	51.8323	83.5312	111.311	73.2297
Nkx2-2as	0	0.0101674	0.0131192	0	0	0	0	0
Pax1	0.0251454	0	0	0	0	0	0	0
A530006G24Rik	0	0	0	0	0	0	0	0
Sstr4	0	0	0	0	0	0	0	0
Nxt1	154.717	30.8584	36.6442	136.437	123.887	98.2631	93.3233	83.8744
Gzf1	61.9375	38.554	25.0267	7.64481	5.89369	3.19313	4.93408	13.6014
Cstl1	0	0	0.262306	0	0	0	0	0
8030411F24Rik	0	0	0	0	0	0.272631	2.32645	0
Cst12	0	0	0	0	0	0	0	0
Cst8	0	0	0	0	0	0	0	0
Cst13	0	0	0	0	0	0	8.91808	0
Cst9	0	0	2.43905	6.24601	1.00184	0.228948	0	0
Cst10	0	0	0	0	0	0	0	0
Syndig1	0.283756	1.73358	2.22184	0.356595	0	0.0213138	0	0.232102
3300002I08Rik,Gm14124,Gm14139,Zfp937	3.43364	5.24242	4.41087	7.32817	17.412	15.1546	13.3099	16.2058
Cst7	0	0	0.287114	26.6159	28.9914	60.0391	21.4313	0
E130215H24Rik	0	0	0	0.273182	0.571896	1.6441	0	0
Entpd6	137.148	44.2673	34.5555	7.39882	10.748	4.31291	25.4634	20.3393
Pygb	1.29979	1.10908	1.23358	2.08969	1.60667	1.59088	18.0929	5.78769
Gins1	12.8149	32.6587	9.43672	23.4764	81.1669	148.138	124.229	65.8551
Gm14151	0	0	0	0	0	0	0	0
4930442J19Rik	0	0	0	0	0	0	0	0
Nsfl1c	5.34039	4.17766	5.71554	19.7824	52.1264	72.6521	63.9327	60.1822
Fkbp1a	132.783	138.266	146.107	69.6563	62.8952	113.552	239.071	288.52
Sdcbp2	5.39767	1.66415	3.53349	2.93361	0.73115	0.742015	3.70327	2.82504
Tmem74b	0	0	0	0	0	0	0.12138	0
Psmf1	0.481596	10.317	33.3926	5.9801	5.80624	11.4533	9.699	11.1575
Rspo4	0	0	0.0250201	0	0	0	0.112769	0
Angpt4	0	0	0	0	0	0	0	0
Slc52a3	0.0758453	0	0.0258076	0	0	0.975408	1.34028	4.82685
Scrt2	0.0190282	0.039635	0	0	0	0	0	0
Srxn1	0	0	0.33029	0.484587	2.954	3.60425	3.87719	0.904395
Tcf15	0	0.332186	0	0.178893	0.757635	1.55955	0.131896	0.727096
Csnk2a1	4.14837	6.98752	6.11047	5.29883	4.18597	6.51962	4.61456	3.84044
Tbc1d20	21.7062	17.1364	21.1086	21.8385	66.1327	42.3506	10.6171	9.66519
Gm14164	17.0594	18.0435	23.8008	2.60347	1.2006	1.15745	0.78662	0
6820408C15Rik	3.67321	3.28197	2.38517	0.825651	0.063032	0.434066	0.433366	0.233997
Defb20	0	0.358398	0.109867	0.181767	0	0.399912	0	0
Defb28	0	0	0	0	0	0	0	6.0721
Defb21	0	0	0	0	0	0	0	0
Defb36	0.668824	0	0	0	0	0	3.75865	0
Rem1	0	0.0790536	0.106714	0.101956	0	0	0.129529	0
H13,Mcts2	115.725	58.1353	70.9784	67.8014	52.3714	62.4474	85.9467	43.3108
Id1	0.1875	0.87138	3.43794	4.91045	1.60576	0.836116	1.35394	13.6547
Cox4i2	0.145196	0.33757	0.767444	19.926	11.3929	7.5058	0.72743	0
Tpx2	107.119	79.3647	75.0126	74.5666	86.8228	85.7024	35.2213	18.9391
Mylk2	0.181456	0.0461346	0.0791054	0.0337557	0	0.264522	0	0
Ttll9	0.282227	0.1832	0.344326	2.68704	1.14493	0.368997	0	0.0774995
Xkr7	0	0.0168426	0	0	0	0.095055	0	0
Ccm2l	0.0616224	0	0	0	0	0.202906	0	0
Hck	0	0.125493	0.189567	0.108427	0	0.590849	1.19195	9.22197
Tm9sf4	54.5691	31.4844	23.6305	9.48747	13.7627	8.60489	23.8557	15.6965
Pofut1	0	0.0124247	0.0604051	0.287433	0.583607	0.353212	1.47866	0.979918
Kif3b	2.49086	2.07892	1.96781	2.37695	1.83798	0.893802	1.40505	1.50361
Asxl1	16.3821	15.8915	13.6238	8.5764	6.68429	3.92113	4.80537	15.2604
Dnmt3b	14.6777	4.21602	5.24519	1.92287	3.09218	6.90098	11.7166	26.1195
Mapre1	238.251	163.747	112.243	31.4029	59.6491	99.3606	119.97	136.085
Efcab8	0	0.0337823	0	0.129194	0.0550417	0.0309641	0.0649805	0
Bpifb2	0	0	0	0	0	0	0	0
Bpifb6	0	0	0	0	0	0	0	0
Bpifb3	0	0	0	0	0	0	0	0
Bpifb4	0	0	0	0	0	0	0	0
Bpifa6	0.758102	1.18235	1.34296	0.380151	0	0	0	0
Bpifa2	0	0	0	0	0	0	0	0
Bpifa3	0	0	0	0	0	0	0	0
Bpifa1	0	0	0	0	0	0	0	0
Bpifa5	0	0	0	0	0	0	0	0
Bpifb1	0	0.0296281	0	0.0569212	0.0515714	0.418622	0	0
Bpifb5	0	0	0	0	0	0	0.66691	0
Bpifb9a	0	0	0.0295407	0	0	0	0	0
Bpifb9b	0	0	0	0	0	0	0	0
Cbfa2t2	5.96716	6.84352	6.73986	13.3099	13.0704	12.6121	6.73625	12.3002
1700003F12Rik	0	0	0	0.0747282	0	0.14021	0	0
Actl10	0	0	0	0.0627684	0	0	0	0
Zfp341	2.78083	2.75745	2.50389	3.1435	2.78246	2.92283	0.175428	0
Chmp4b	0.0921998	0.0788976	0.0385845	1.62063	1.81216	3.50465	1.83425	2.56782
Raly	22.316	4.62166	8.29814	3.09992	2.931	3.26181	6.20076	1.21006
a	0	0	0	0	0	0	0	0
Ahcy	0.357244	0	0	0.042987	0	0.652669	7.1144	1.67296
Itch	7.05221	7.71165	9.98225	9.35332	16.917	26.4645	9.95281	11.5292
Dynlrb1	51.0982	85.3031	107.486	202.044	283.188	320.722	331.437	231.293
Map1lc3a	0.618754	2.79843	2.24645	35.6642	209.95	243.204	8.39275	3.35624
Mir695	0	0	0	0	0	0	0	0
Trp53inp2	60.2201	39.6982	58.9016	16.5053	12.0817	10.8138	1.95965	1.94375
Acss2	0.139203	0.197182	0.173052	1.17941	3.13745	2.47679	4.66263	0.0421346
Myh7b	0	0	0	0	0	0	0.0625862	0
Mir499	0	0	0	0	0	0	0	0
Procr	0	0	0	0	0.408071	2.38048	5.71149	0
Mmp24	7.96349	0.723489	0.411047	3.65774	5.35728	2.66321	0	0
Cep250	2.17677	0.963835	1.50593	5.72359	13.6263	8.80096	0.99439	3.17995
Ergic3	10.5186	23.9342	25.8929	40.7462	97.457	85.5081	94.0881	55.5568
Spag4	0	0.052591	0.0416545	0	0.878481	2.34922	0.545161	0.0802167
Romo1	156.776	59.1295	149.25	212.001	143.881	106.173	85.8193	101.228
Phf20	226.461	177.829	53.1562	31.3593	8.95065	4.43176	6.55942	24.0404
Cnbd2	0.489357	1.77307	1.28896	5.32295	5.87498	8.60818	2.88161	0
Epb4.1l1	0.111728	0.0292159	0.0191104	0.0254622	0.166675	0.382391	6.87661	0.710012
Aar2	0.349357	0.172192	0.390893	1.5847	13.4546	9.94223	18.5552	29.7114
